Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
SNLI,2023-09-21,475.2,522.7,455.0,470.0,0.00 %,431850.0,201836483.5,,,,,470.0,470.0,,0.0,0.0,67.70000000000005,,,,,0.0
SNLI,2023-09-24,470.0,470.0,455.1,455.9,-3.00 %,211689.0,97361752.6,-0.030000000000000027,-0.030459207484708574,,,467.8307692307692,468.9555555555555,0.0,-1.124786324786328,-0.2249572649572656,63.928571428571466,,,,,-211689.0
SNLI,2023-09-25,460.0,466.0,451.0,459.0,0.68 %,167319.0,76896604.5,0.006799736784382615,0.006776722841149504,,,466.47218934911234,468.21810699588474,1.6630901286304578,-1.7459176467723978,-0.5291493413202921,60.43367346938779,,,,,-44370.0
SNLI,2023-09-26,460.0,484.0,460.0,478.1,4.16 %,160361.0,75362100.3,0.041612200435729996,0.040769705571512674,,,468.2610832954028,468.95009907026366,11.436110903797868,-0.6890157748608772,-0.5611226280284092,57.90269679300295,,,,,115991.0
SNLI,2023-09-27,471.0,487.5,471.0,481.0,0.61 %,159205.0,76223732.0,0.00606567663668689,0.0060473544737035005,468.8,,470.2209166345716,469.8426843243182,12.852288007290042,0.3782323102533951,-0.37325164037204833,54.94536130778846,,,,,275196.0
SNLI,2023-10-01,480.0,480.0,463.0,464.2,-3.49 %,128400.0,60353988.9,-0.03492723492723493,-0.035551776265424516,467.64,,469.2946217677145,469.42470770770205,11.686446943802508,-0.13008593998756623,-0.32461850029515193,52.306406928660714,,,,,146796.0
SNLI,2023-10-02,465.0,470.2,456.1,466.1,0.41 %,82567.0,38307433.7,0.004093063334769553,0.0040847095383586525,469.68,,468.8031414957584,469.17843306268713,12.651482774610102,-0.37529156692875176,-0.33475311362187193,49.5773778623278,,,,,229363.0
SNLI,2023-10-03,464.0,473.2,460.1,464.0,-0.45 %,68260.0,31732945.5,-0.0045054709289852335,-0.0045156511524400336,470.68,,468.06419665025714,468.794845428414,12.489041803382776,-0.7306487781568762,-0.41393224652887284,46.971850872161525,,,,,161103.0
SNLI,2023-10-04,455.0,473.0,455.0,468.3,0.93 %,64354.0,30130765.6,0.009267241379310454,0.009224563963240914,468.71999999999997,,468.1004740886791,468.7581902114944,14.898531357977006,-0.6577161228153159,-0.46268902178616145,44.90243295272142,,,,,225457.0
SNLI,2023-10-05,461.0,470.0,461.0,463.6,-1.00 %,65177.0,30330490.1,-0.010036301516122115,-0.010087004723899399,465.23999999999995,,467.4080934596516,468.37610204768004,14.430830652673365,-0.9680085880284537,-0.56375293503462,42.33797345609847,,,,,160280.0
SNLI,2023-10-08,463.0,463.0,453.1,458.0,-1.21 %,90905.0,41621614.5,-0.012079378774805916,-0.012152927351411736,464.0,,465.96069446585904,467.60750189600003,13.872051604442802,-1.6468074301409956,-0.7803638340558952,40.06383249494858,,,,,69375.0
SNLI,2023-10-09,452.0,460.0,450.0,454.0,-0.87 %,41905.0,18976790.5,-0.008733624454148492,-0.008771986072836994,461.58000000000004,,464.12058762495764,466.5995387925926,13.470816115611996,-2.478951167634989,-1.120081300771714,37.91641588816654,,,,,27470.0
SNLI,2023-10-10,450.0,459.0,447.2,448.0,-1.32 %,42185.0,18942476.0,-0.013215859030836996,-0.013303965626362815,458.38,,461.64049722111804,465.2217951783265,12.869508708493171,-3.5812979572084487,-1.6123246320590612,36.050957610440356,,,,,-14715.0
SNLI,2023-10-11,456.9,457.0,445.0,448.2,0.04 %,38735.0,17354144.5,0.00044642857142851433,0.0004463289518414044,454.35999999999996,,459.5727284178691,463.9609214614134,13.008901683845323,-4.388193043544334,-2.1674983143561155,34.333032066837475,,,,,24020.0
SNLI,2023-10-12,445.0,450.0,440.0,440.0,-1.83 %,45122.0,19974236.2,-0.018295403837572444,-0.018464834454519706,449.64,,456.5615394305046,462.1860383901976,12.15060549092317,-5.624498959693028,-2.858898443423498,32.594958347777656,,,,,-21102.0
SNLI,2023-10-16,431.2,440.0,420.0,422.0,-4.09 %,48515.0,20676742.5,-0.040909090909090895,-0.04176941287629503,442.43999999999994,,451.2443795181192,459.2092948057385,10.511181043300425,-7.964915287619306,-3.8801018122626596,31.695318465793537,,,,,-69617.0
SNLI,2023-10-17,420.0,435.0,418.1,418.9,-0.73 %,25545.0,10778650.8,-0.007345971563981091,-0.007373086083022666,435.41999999999996,,446.26832113071623,456.22342111642456,10.25456454062089,-9.95509998570833,-5.0951014469517935,30.63851000395114,,,,,-95162.0
SNLI,2023-10-18,418.9,433.0,415.0,426.5,1.81 %,23475.0,10025237.0,0.018142754834089336,0.017980138978744675,431.12,,443.2270409567599,454.02168621891167,15.688993560741253,-10.79464526215179,-6.235010209991794,29.7357592893832,,,,,-71687.0
SNLI,2023-10-19,427.0,432.0,421.0,425.4,-0.26 %,19097.0,8144657.1,-0.002579132473622514,-0.002582464165596998,426.55999999999995,,440.4844192711045,451.9015613138071,15.542296799269778,-11.417142042702608,-7.271436576533956,28.39749076871297,,,,,-90784.0
SNLI,2023-10-29,416.9,424.0,415.5,417.4,-1.88 %,26553.0,11101423.3,-0.018805829807240215,-0.018984908123036413,422.03999999999996,451.43,436.93297015247305,449.34589010537695,14.48175310642506,-12.412919952903906,-8.299733251807947,27.076241428090615,451.43,19.948409777011822,491.32681955402364,411.53318044597637,-117337.0
SNLI,2023-10-30,410.3,424.0,409.2,413.0,-1.05 %,26551.0,10987539.0,-0.010541447053186381,-0.010597401682067608,420.23999999999995,448.58000000000004,433.25097474440025,446.65360194942315,13.919185696876653,-13.402627205022895,-9.320312042450936,26.199367040369857,448.58000000000004,21.1888898395263,490.95777967905263,406.20222032094745,-143888.0
SNLI,2023-10-31,413.0,416.0,408.1,411.0,-0.48 %,20915.0,8614019.0,-0.004842615012106588,-0.004854378464798199,418.66,446.33500000000004,429.82774786064635,444.01259439761407,13.659440019907748,-14.184846536967711,-10.293218941354292,24.892269394629153,446.33500000000004,22.69742102205961,491.72984204411927,400.9401579558808,-164803.0
SNLI,2023-11-01,410.0,417.0,409.0,409.5,-0.36 %,18526.0,7631345.0,-0.0036496350364964014,-0.0036563112031105433,415.26000000000005,443.86,426.7004020359315,441.45610592371673,13.456617417222134,-14.755703887785216,-11.185715930640477,23.685678723584218,443.86,23.910125580246543,491.68025116049307,396.03974883950696,-183329.0
